time[1],cone_state[10],contact_coordinates[3],position_control_point[3],velocity_control_point[3]
1.632460713528901577e+09,-3.168302094762290855e-01,-6.294577435720982717e-02,-1.574091979540741093e+00,3.501798784498554862e-01,-1.184238406568360359e-02,-2.940066553156531551e-02,1.500294285240457229e-02,1.867431606020893836e-02,2.768804081639075071e-02,-3.324411823325162940e-02,-1.468958196540632866e-01,-2.412265113420032359e-01,-6.661338147750939243e-16,-1.010416666666374530e+00,5.140258898163193697e-14,2.833417700678150908e+00,-6.865800817351278007e-02,5.109992833573911986e-02,-2.526800454411307073e-02
1.632460713534783602e+09,-3.169526854989506148e-01,-6.288323176265164793e-02,-1.574322702641300475e+00,3.502943173830025958e-01,-1.176418626982963893e-02,-4.097108249893972182e-02,-2.687850184179921623e-02,-2.179555420373034333e-02,2.947986928817691171e-02,2.559801514851767559e-03,-1.468959522977786314e-01,-2.412265056133198471e-01,-2.220446049250313081e-16,-1.010702717117671900e+00,2.129377642535958582e-04,2.833312393807272400e+00,-8.679818410533499118e-02,-6.272452294854669042e-02,-2.111512585786017721e-02
1.632460713543121338e+09,-3.171233848324632731e-01,-6.299523263041856280e-02,-1.574062386033401317e+00,3.504182205250550020e-01,-1.199802424303589299e-02,-3.978205168769818889e-02,2.937194457697528752e-02,2.941193978337918249e-02,3.610779923252674384e-02,-3.221073304718183317e-02,-1.468960871548932179e-01,-2.412265820112118597e-01,-4.440892098500626162e-16,-1.011064367616875570e+00,-4.841699259863351413e-05,2.833224386421722585e+00,-9.137825487483962339e-02,8.340603247845826407e-02,-3.496529938171456797e-02
1.632460713549093962e+09,-3.172890921312012669e-01,-6.287280998781130670e-02,-1.574424485067966950e+00,3.505672000410574585e-01,-1.179215243131882113e-02,-3.963824103048250308e-02,1.851795782031156329e-02,1.789177118134348266e-02,3.352842200524340510e-02,-1.817475845393178371e-02,-1.468962720292574797e-01,-2.412265382837257555e-01,-6.661338147750939243e-16,-1.011445067356976368e+00,2.991354559122357134e-04,2.833078650497368400e+00,-8.863619797301601488e-02,5.149605026824786297e-02,-3.143902950596756674e-02
1.632460713555166483e+09,-3.174542271487178491e-01,-6.279562963105891904e-02,-1.574646269275029375e+00,3.507060173500980982e-01,-1.165959239936911924e-02,1.546977634296347161e-03,2.512569856831299228e-02,2.252722601511865722e-02,1.973655250948566989e-03,-1.395401402507830298e-02,-1.468964278700157777e-01,-2.412265076288836463e-01,-6.661338147750939243e-16,-1.011814363673032791e+00,5.137177650388386092e-04,2.832947620126796018e+00,3.699432371164379941e-04,6.446328087422603659e-02,-5.390925622094788414e-03
1.632460713561381340e+09,-3.174477658545372671e-01,-6.269094078612608145e-02,-1.574919732585668086e+00,3.507131547884247968e-01,-1.146091682966612381e-02,-4.003860732879954004e-02,3.634296011944782717e-02,3.180974169050685557e-02,3.478964283362701720e-02,-1.893633089860551066e-02,-1.468964450032774760e-01,-2.412264385470377914e-01,-4.440892098500626162e-16,-1.011812808488508519e+00,7.823135238642405908e-04,2.832925144003940687e+00,-9.026546496375058293e-02,9.260319847683332051e-02,-3.545683216253989883e-02
1.632460713568663836e+09,-3.176145486227590631e-01,-6.253948867089458019e-02,-1.575310183182879298e+00,3.508566017403410564e-01,-1.117314610459144673e-02,-4.776403595885882550e-03,5.344330300933534603e-03,1.330704434849694275e-03,2.170125832651733332e-03,1.225034223706999471e-02,-1.468966195606500325e-01,-2.412263546824451321e-01,-4.440892098500626162e-16,-1.012188878096341504e+00,1.168175584996972768e-03,2.832777354529095071e+00,-8.711003294741963623e-03,6.007819122332856698e-03,-3.185932411535440534e-03
1.632460713574598312e+09,-3.176344506179882288e-01,-6.251722215009615502e-02,-1.575326607031493964e+00,3.508655820632263778e-01,-1.110667983239560508e-02,-4.181233455488094636e-02,2.434779690818304060e-02,1.786139837842832742e-02,3.265303196689960802e-02,1.930262792240865222e-03,-1.468966292005078333e-01,-2.412263308189087074e-01,-4.440892098500626162e-16,-1.012225174294329788e+00,1.193207201675080447e-03,2.832764078954330245e+00,-9.062602282358006578e-02,5.462338676734253273e-02,-3.234810792906983590e-02
1.632460713580506325e+09,-3.178086540115006020e-01,-6.241577435010694369e-02,-1.575547433258876140e+00,3.510008096725151239e-01,-1.089127085010454903e-02,-2.055773284542273746e-02,1.870126077598250822e-02,1.113325321890465923e-02,1.459980919581395538e-02,1.366828894538859793e-02,-1.468967752954011274e-01,-2.412262549178227078e-01,-4.440892098500626162e-16,-1.012602770060465840e+00,1.420803424408399480e-03,2.832629257638898057e+00,-4.297658371701598701e-02,3.579277085406105952e-02,-1.620552998268058598e-02
1.632460713590286016e+09,-3.178943120885981966e-01,-6.233786026970604410e-02,-1.575684238625298494e+00,3.510611382236661915e-01,-1.070585734517839893e-02,-4.332781415201965303e-02,4.076543446421379319e-04,-7.252706255150927553e-03,2.851645861908889620e-02,3.152391033970641798e-02,-1.468968358108875272e-01,-2.412261854871559086e-01,-4.440892098500626162e-16,-1.012781839006433815e+00,1.569934540554884751e-03,2.832561722202220800e+00,-8.870031715419018914e-02,-1.506832840957819143e-02,-2.581925299454715383e-02
1.632460713596968889e+09,-3.180748312752335050e-01,-6.233619967408184082e-02,-1.575600072433338550e+00,3.511802737714470046e-01,-1.065353967678130294e-02,-4.197119712705407041e-02,2.882235535110747038e-02,1.793613113572569209e-02,3.087344215426289853e-02,1.705340524946220501e-02,-1.468969681247724868e-01,-2.412261415117262775e-01,-4.440892098500626162e-16,-1.013151413446454985e+00,1.507124803465975920e-03,2.832454121505390887e+00,-8.895112410933468661e-02,5.718292752829123859e-02,-3.209947596871258468e-02
1.632460713603362083e+09,-3.182497067449618910e-01,-6.221612598890734203e-02,-1.575821199074751044e+00,3.513081207992705401e-01,-1.037485893421789297e-02,-2.859337359071630405e-02,-6.581512435678941141e-03,-1.657663481777435152e-02,1.441302389953651696e-02,4.991915748155427435e-02,-1.468971005361583426e-01,-2.412260312878334589e-01,-4.440892098500626162e-16,-1.013522038107899537e+00,1.745373292021079343e-03,2.832320335355224650e+00,-5.404991795793658710e-02,-4.033211909251624427e-02,-1.308354097404614523e-02
1.632460713609295368e+09,-3.183688202445615900e-01,-6.224358693362790074e-02,-1.575622325779385546e+00,3.513688891124688296e-01,-1.035358757092692990e-02,-4.291471097355503694e-02,4.976542631771106381e-03,-7.085774906992345357e-03,2.630870526643972612e-02,4.662751965489498468e-02,-1.468971852874618733e-01,-2.412259989143438477e-01,-4.440892098500626162e-16,-1.013747226939386792e+00,1.577298422780520210e-03,2.832265816591259977e+00,-8.578760495410817088e-02,-1.227728838990389815e-02,-2.519915656936212028e-02
1.632460713616327763e+09,-3.185476195540744015e-01,-6.222290558406676220e-02,-1.575539841426216503e+00,3.514788081174357592e-01,-1.023675015687515108e-02,-4.572523545064468425e-02,-2.029064800824825852e-03,-1.498922375870713995e-02,2.656141324005472856e-02,5.766889095669745779e-02,-1.468973091094343264e-01,-2.412259218967966745e-01,-4.440892098500626162e-16,-1.014104664880320916e+00,1.526107121074234043e-03,2.832160802170889724e+00,-8.995573021930237945e-02,-3.387745659251701486e-02,-2.463803171281328530e-02
1.632460713622285366e+09,-3.187381137420770560e-01,-6.223143141014192414e-02,-1.575361752227275813e+00,3.515901133981759186e-01,-1.016366202116695920e-02,-4.313378957343769193e-02,4.629313036172031520e-02,2.880563705145421441e-02,3.093277268628287502e-02,2.879255555409920841e-02,-1.468974473580553219e-01,-2.412258488873090523e-01,-2.220446049250313081e-16,-1.014479457986388944e+00,1.384904167740454509e-03,2.832058126268361953e+00,-9.041298509278834772e-02,9.115273173826242414e-02,-3.549612218706117706e-02
1.632460713628359079e+09,-3.189178445406107842e-01,-6.203857847676716442e-02,-1.575713902173394354e+00,3.517178015010616887e-01,-9.713093882514022698e-03,-4.345789277869164385e-02,4.982970259898345661e-02,3.074260933578089675e-02,3.085028880248925909e-02,3.233686914436466331e-02,-1.468975721721244021e-01,-2.412256684860346612e-01,-4.440892098500626162e-16,-1.014856181041184247e+00,1.764682581463008224e-03,2.831910168326766009e+00,-9.073150289898959664e-02,9.743616317515879643e-02,-3.616644515606888544e-02
1.632460713634544611e+09,-3.190989303007006894e-01,-6.183099471008879355e-02,-1.576089168094267690e+00,3.518451263906926529e-01,-9.226072832616352692e-03,-4.380574336665080809e-02,5.090491697052272613e-02,3.037792221501774831e-02,3.041772532004705445e-02,3.767939793292065381e-02,-1.468976935572432474e-01,-2.412254720714897549e-01,-4.440892098500626162e-16,-1.015234234335057106e+00,2.170638548024904010e-03,2.831759412719742297e+00,-9.074775745979045405e-02,9.718587098869908847e-02,-3.617910786331290929e-02
1.632460713640618086e+09,-3.192814722348211731e-01,-6.161893767602842631e-02,-1.576459666428987827e+00,3.519707268004464429e-01,-8.721282961679436077e-03,-3.638705800594341233e-02,4.886666535135772427e-02,2.706671225462784977e-02,2.354262830701939549e-02,4.584797530018844963e-02,-1.468978088533499093e-01,-2.412252648654543696e-01,-2.220446049250313081e-16,-1.015612359961649780e+00,2.575547025042933952e-03,2.831608603751350817e+00,-7.352488372633461666e-02,8.840346680351841846e-02,-3.017097219128591495e-02
